time,open,high,low,close,tickvol,vol,spread,macd_line,macd_signal,signal,action,position,Trade P/L,Brokerage Cost,Total profit,Executed price,Take Profit,Stop Loss
2022-01-26 13:00:00+00:00,1.35132,1.35196,1.3513,1.35167,707,0,0,9.578442086621841e-05,-6.175484237089428e-05,0,hold,1,0,,0,,,
2022-01-26 13:15:00+00:00,1.35166,1.35234,1.35157,1.35161,493,0,0,0.00014310434937803151,-3.2934033253385905e-05,0,hold,1,0,,0,,,
2022-01-26 13:30:00+00:00,1.35162,1.35182,1.35135,1.35166,494,0,0,0.00019326487178950025,1.5353655927510203e-05,0,hold,1,0,,0,,,
2022-01-26 13:45:00+00:00,1.35168,1.352,1.35091,1.35124,631,0,0,0.00018754991484803973,4.088037949653596e-05,0,hold,1,0,,0,,,
2022-01-26 14:00:00+00:00,1.35124,1.35173,1.35097,1.35142,780,0,0,0.00020282975410368387,7.520534882822475e-05,0,hold,1,0,,0,,,
2022-01-26 14:15:00+00:00,1.35141,1.35164,1.35109,1.35132,705,0,0,0.00020263232370609785,9.998904643420812e-05,0,hold,1,0,,0,,,
2022-01-26 14:30:00+00:00,1.3513,1.35152,1.35095,1.35151,474,0,0,0.00021480554548558572,0.00012159396639900398,0,hold,1,0,,0,,,
2022-01-26 14:45:00+00:00,1.35152,1.35192,1.35132,1.35154,721,0,0,0.0002234925055193404,0.00013969445324122384,0,hold,1,0,,0,,,
2022-01-26 15:00:00+00:00,1.35154,1.35203,1.3512,1.35121,1037,0,0,0.00020517204022230118,0.0001554994107153548,0,hold,1,0,,0,,,
2022-01-26 15:15:00+00:00,1.35122,1.3515,1.35054,1.35059,763,0,0,0.0001421215779096041,0.00015888511675482756,-1,hold,1,0,,0,,,
2022-01-26 15:30:00+00:00,1.35058,1.35103,1.35017,1.3509,737,0,0,0.00010459712911159436,0.0001393699900846405,-1,hold,1,0,,0,,,
2022-01-26 15:45:00+00:00,1.35091,1.35156,1.35068,1.35082,966,0,0,7.70899115589696e-05,0.00013128830058726257,0,hold,1,0,,0,,,
2022-01-26 16:00:00+00:00,1.35081,1.35083,1.35012,1.35071,768,0,0,3.547544514437284e-05,0.00010302176653888246,0,hold,1,0,,0,,,
2022-01-26 16:15:00+00:00,1.35071,1.35153,1.35037,1.35152,1075,0,0,5.877161064726799e-05,7.615742253338863e-05,0,hold,1,0,,0,,,
2022-01-26 16:30:00+00:00,1.3515,1.3516,1.34976,1.35014,1377,0,0,-1.890368935986153e-05,6.0520486210338934e-05,0,hold,1,0,,0,,,
2022-01-26 16:45:00+00:00,1.35015,1.35093,1.34994,1.35034,1054,0,0,-6.572929267600891e-05,3.5030676722305304e-05,0,hold,1,0,,0,,,
2022-01-26 17:00:00+00:00,1.35035,1.35074,1.34937,1.34963,1689,0,0,-0.00013806309216368717,2.5417985892203312e-05,0,hold,1,0,,0,,,
2022-01-26 17:15:00+00:00,1.34965,1.35001,1.34917,1.34964,1032,0,0,-0.00021242558408163248,-2.5894745031917978e-05,0,hold,1,0,,0,,,
2022-01-26 17:30:00+00:00,1.34963,1.35032,1.34936,1.34992,1153,0,0,-0.0002409043682320977,-6.574976753032248e-05,0,hold,1,0,,0,,,
2022-01-26 17:45:00+00:00,1.3499,1.35122,1.34983,1.351,903,0,0,-0.00017751061379955857,-8.91378013882981e-05,0,hold,1,0,,0,,,
2022-01-26 18:00:00+00:00,1.35101,1.35188,1.35076,1.35173,996,0,0,-6.564120039387333e-05,-8.309525294450919e-05,1,update Limits,1,0,,0,,1.3787646000000002,1.3382127000000001
2022-01-26 18:15:00+00:00,1.35171,1.35187,1.35113,1.3515,721,0,0,5.631423285468173e-07,-6.988086399247994e-05,0,hold,1,0,,0,,,
2022-01-26 18:30:00+00:00,1.3515,1.35157,1.3511,1.35141,745,0,0,4.500080999880751e-05,-5.008305125195821e-05,0,hold,1,0,,0,,,
2022-01-26 18:45:00+00:00,1.35142,1.3518,1.35112,1.35161,684,0,0,9.757518955355593e-05,-2.0294714025991303e-05,0,hold,1,0,,0,,,
2022-01-26 19:00:00+00:00,1.35161,1.35196,1.35136,1.35187,871,0,0,0.00016219010021489844,2.1216809631488603e-05,0,hold,1,0,,0,,,
2022-01-26 19:15:00+00:00,1.35187,1.35227,1.35173,1.35211,721,0,0,0.00022816833101058087,6.439153214954429e-05,0,hold,1,0,,0,,,
2022-01-26 19:30:00+00:00,1.3521,1.35215,1.35156,1.35187,470,0,0,0.000261684607828494,0.00010977628288137215,0,hold,1,0,,0,,,
2022-01-26 19:45:00+00:00,1.35188,1.35224,1.35172,1.35224,363,0,0,0.0003105563039098591,0.00014992819331723382,0,hold,1,0,,0,,,
2022-01-26 20:00:00+00:00,1.35225,1.35226,1.35155,1.3518,710,0,0,0.00030704445544182946,0.00017747206588538078,0,hold,1,0,,0,,,
2022-01-26 20:15:00+00:00,1.35181,1.35191,1.3513,1.35141,559,0,0,0.0002643437469691534,0.0001849107382065419,0,hold,1,0,,0,,,
2022-01-26 20:30:00+00:00,1.35141,1.35154,1.3511,1.35113,477,0,0,0.00021231277235411739,0.00019044729923538598,0,hold,1,0,,0,,,
2022-01-26 20:45:00+00:00,1.35111,1.35124,1.35006,1.35032,661,0,0,0.00011273619383689315,0.0001851430545345598,-1,hold,1,0,,0,,,
2022-01-26 21:00:00+00:00,1.35036,1.35247,1.34972,1.35138,2619,0,0,0.00012158588224853162,0.00018541488245467746,-1,hold,1,0,,0,,,
2022-01-26 21:15:00+00:00,1.35137,1.35167,1.35053,1.35126,1970,0,0,0.0001103366202734879,0.0001722117806545795,0,hold,1,0,,0,,,
2022-01-26 21:30:00+00:00,1.35125,1.3513,1.34687,1.34692,2778,0,0,-0.00024146701553418026,9.665782347507881e-05,0,hold,1,0,,0,,,
2022-01-26 21:45:00+00:00,1.34695,1.34864,1.34591,1.34667,2956,0,0,-0.0005485558794058321,-4.4032515094115e-05,0,hold,1,0,,0,,,
2022-01-26 22:00:00+00:00,1.34668,1.34676,1.34508,1.34549,2574,0,0,-0.0008649731708139097,-0.00020313679243234934,0,hold,1,0,,0,,,
2022-01-26 22:15:00+00:00,1.34549,1.34587,1.34445,1.34574,1834,0,0,-0.0010931792368873428,-0.000389125867036726,0,hold,1,0,,0,,,
2022-01-26 22:30:00+00:00,1.34564,1.34644,1.34479,1.34582,1992,0,0,-0.001245289061176047,-0.0005578011127906409,0,hold,1,0,,0,,,
2022-01-26 22:45:00+00:00,1.34582,1.34656,1.34526,1.34616,1424,0,0,-0.0013386047925154632,-0.0007308822045610574,0,hold,1,0,,0,,,
2022-01-26 23:00:00+00:00,1.34614,1.34664,1.34542,1.34549,494,0,0,-0.0014081383119737279,-0.000829042505313588,0,hold,1,0,,0,,,
2022-01-26 23:15:00+00:00,1.34549,1.34622,1.34542,1.34615,305,0,0,-0.0014259098016418115,-0.0009565603759258539,0,hold,1,0,,0,,,
2022-01-26 23:30:00+00:00,1.3461,1.34616,1.3454,1.34592,177,0,0,-0.0014363735492279872,-0.0010524023486898212,0,hold,1,0,,0,,,
2022-01-26 23:45:00+00:00,1.34586,1.34667,1.34583,1.34651,345,0,0,-0.0013857433619066661,-0.0011243374475155526,0,hold,1,0,,0,,,
2022-01-27 00:00:00+00:00,1.34607,1.34621,1.34575,1.34588,28,0,33,-0.0013947201727686487,-0.0012002255921370309,0,hold,1,0,,0,,,
2022-01-27 00:15:00+00:00,1.34587,1.34615,1.34567,1.34614,108,0,32,-0.0013371068287471033,-0.00121138475230917,0,hold,1,0,,0,,,
2022-01-27 00:30:00+00:00,1.34615,1.34616,1.34577,1.34601,27,0,30,-0.0013055634984231457,-0.0012394585207705412,0,hold,1,0,,0,,,
2022-01-27 00:45:00+00:00,1.34601,1.34613,1.34598,1.34613,19,0,38,-0.0012569412139518121,-0.0012513779440432068,0,hold,1,0,,0,,,
2022-01-27 01:00:00+00:00,1.34591,1.34658,1.3459,1.34633,164,0,4,-0.0011881690156438918,-0.0012452884111834848,1,hold,1,0,,0,,,
2022-01-27 01:15:00+00:00,1.34632,1.34644,1.34605,1.34628,193,0,2,-0.0011276927357000144,-0.0012309121571154858,0,hold,1,0,,0,,,
2022-01-27 01:30:00+00:00,1.34632,1.34678,1.34631,1.34672,135,0,0,-0.0010246788040955135,-0.00118795636525101,0,hold,1,0,,0,,,
2022-01-27 01:45:00+00:00,1.34675,1.34678,1.34659,1.34669,96,0,0,-0.0009368094326096532,-0.001138819597768302,0,hold,1,0,,0,,,
2022-01-27 02:00:00+00:00,1.34666,1.34671,1.34601,1.34623,418,0,0,-0.0008842381388292075,-0.0010768979742438421,0,hold,1,0,,0,,,
2022-01-27 02:15:00+00:00,1.34624,1.34652,1.34582,1.34595,505,0,0,-0.000866590135255807,-0.0010396579476739292,0,hold,1,0,,0,,,
2022-01-27 02:30:00+00:00,1.34595,1.34595,1.34545,1.34563,449,0,0,-0.0008630981051549469,-0.0010019125432901535,0,hold,1,0,,0,,,
2022-01-27 02:45:00+00:00,1.34561,1.34562,1.34505,1.3451,609,0,0,-0.0008985940244568003,-0.0009866096720006123,0,hold,1,0,,0,,,
2022-01-27 03:00:00+00:00,1.34507,1.34526,1.34446,1.34471,739,0,0,-0.0009445211835739098,-0.000978962900642454,0,hold,1,0,,0,,,
2022-01-27 03:15:00+00:00,1.34472,1.34482,1.34426,1.34457,809,0,0,-0.0009734154299450015,-0.000969255128535455,1,hold,1,0,,0,,,
2022-01-27 03:30:00+00:00,1.34457,1.34524,1.34452,1.34506,416,0,0,-0.0009386805140123577,-0.0009482758554410687,0,hold,1,0,,0,,,
2022-01-27 03:45:00+00:00,1.34507,1.3453,1.34497,1.34508,436,0,0,-0.0009167604908451032,-0.0009512069620331356,1,hold,1,0,,0,,,
2022-01-27 04:00:00+00:00,1.34507,1.34507,1.3441,1.3443,608,0,0,-0.0009441496041557862,-0.000948915775999383,0,hold,1,0,,0,,,
2022-01-27 04:15:00+00:00,1.34431,1.34477,1.34406,1.34435,436,0,0,-0.0009499665853798245,-0.0009470896690044531,1,hold,1,0,,0,,,
2022-01-27 04:30:00+00:00,1.34434,1.34467,1.34421,1.34436,568,0,0,-0.0009619402314815506,-0.0009718201521164288,0,hold,1,0,,0,,,
2022-01-27 04:45:00+00:00,1.3444,1.34474,1.34407,1.34414,424,0,0,-0.0009343744962881928,-0.0009285454626668819,0,hold,1,0,,0,,,
2022-01-27 05:00:00+00:00,1.34414,1.34429,1.34389,1.34404,482,0,0,-0.0009389189580690793,-0.0009362525146022084,0,hold,1,0,,0,,,
2022-01-27 05:15:00+00:00,1.34404,1.3443,1.34383,1.34406,607,0,0,-0.0009116488280656032,-0.000912829961140983,1,hold,1,0,,0,,,
2022-01-27 05:30:00+00:00,1.34405,1.34437,1.34364,1.34375,757,0,0,-0.0009174885295457624,-0.0009140978571443338,0,hold,1,0,,0,,,
2022-01-27 05:45:00+00:00,1.34376,1.34378,1.34355,1.34365,719,0,0,-0.0009253109967515272,-0.0009234829671292421,1,hold,1,0,,0,,,
2022-01-27 06:00:00+00:00,1.34364,1.34379,1.3433,1.3437,631,0,0,-0.0009346881912013494,-0.0009539407526381373,0,hold,1,0,,0,,,
2022-01-27 06:15:00+00:00,1.34369,1.34408,1.3436,1.34406,426,0,0,-0.0008988091587984748,-0.0009618190552618977,0,hold,1,0,,0,,,
2022-01-27 06:30:00+00:00,1.34406,1.34416,1.34341,1.34361,416,0,0,-0.0008784931402048279,-0.0009389632345813308,0,hold,1,0,,0,,,
2022-01-27 06:45:00+00:00,1.34361,1.34362,1.34314,1.34345,435,0,0,-0.0008675297855567088,-0.0009220935192604086,0,hold,1,0,,0,,,
2022-01-27 07:00:00+00:00,1.34344,1.34368,1.34316,1.34321,234,0,0,-0.0008740203236454747,-0.0009174105575093967,0,hold,1,0,,0,,,
2022-01-27 07:15:00+00:00,1.34322,1.3436,1.34306,1.34356,401,0,0,-0.0008431426028863154,-0.0009090764260829742,0,hold,1,0,,0,,,
2022-01-27 07:30:00+00:00,1.34356,1.34365,1.34312,1.34324,450,0,0,-0.0008352958584458836,-0.0009001850057661503,0,hold,1,0,,0,,,
2022-01-27 07:45:00+00:00,1.34324,1.34332,1.34308,1.34324,313,0,0,-0.0008102911113694322,-0.0008755675494666654,0,hold,1,0,,0,,,
2022-01-27 08:00:00+00:00,1.34323,1.34328,1.34306,1.34317,383,0,0,-0.0007991295392715259,-0.0008697644535494542,0,hold,1,0,,0,,,
2022-01-27 08:15:00+00:00,1.34318,1.34318,1.34249,1.34253,720,0,0,-0.0008164599369002712,-0.0008474892948969226,0,hold,1,0,,0,,,
2022-01-27 08:30:00+00:00,1.34252,1.34289,1.3425,1.34262,336,0,0,-0.0008131726841618114,-0.0008304106434290639,0,hold,1,0,,0,,,
2022-01-27 08:45:00+00:00,1.34263,1.34293,1.34223,1.34279,522,0,0,-0.0007888159613358425,-0.0008148878827350241,0,hold,1,0,,0,,,
2022-01-27 09:00:00+00:00,1.34278,1.343,1.34248,1.34265,566,0,0,-0.0007598229318599437,-0.0007828809716652947,0,hold,1,0,,0,,,
2022-01-27 09:15:00+00:00,1.34264,1.34276,1.34183,1.34221,637,0,0,-0.0008003353818064607,-0.0008142418081136646,0,hold,1,0,,0,,,
2022-01-27 09:30:00+00:00,1.34218,1.34287,1.34211,1.3425,931,0,0,-0.0007783990048497724,-0.0008038494677487027,0,hold,1,0,,0,,,
2022-01-27 09:45:00+00:00,1.34252,1.34253,1.34117,1.34137,877,0,0,-0.00075311197861061,-0.00068015746276499,0,hold,1,0,,0,,,
2022-01-27 10:00:00+00:00,1.34135,1.34202,1.34066,1.3419,1183,0,0,-0.0007545178766341643,-0.0006887337514268419,0,hold,1,0,,0,,,
2022-01-27 10:15:00+00:00,1.3419,1.34193,1.34057,1.34137,922,0,0,-0.000768874902772998,-0.0006740804916634251,0,hold,1,0,,0,,,
2022-01-27 10:30:00+00:00,1.34144,1.3427,1.34103,1.34269,1019,0,0,-0.0006923642393339424,-0.0006844086629088119,0,hold,1,0,,0,,,
2022-01-27 10:45:00+00:00,1.34272,1.34329,1.3426,1.34312,887,0,0,-0.0005874589536731811,-0.0006672603120229433,1,hold,1,0,,0,,,
2022-01-27 11:00:00+00:00,1.34311,1.34331,1.34224,1.34245,754,0,0,-0.0005577640476672752,-0.0006543745148981352,1,hold,1,0,,0,,,
2022-01-27 11:15:00+00:00,1.34244,1.34257,1.34164,1.34239,853,0,0,-0.0005127418487642643,-0.0006085993245879733,0,hold,1,0,,0,,,
2022-01-27 11:30:00+00:00,1.34238,1.34308,1.34215,1.34279,1207,0,0,-0.00046557365198762746,-0.0005973839807539825,0,hold,1,0,,0,,,
2022-01-27 11:45:00+00:00,1.3428,1.34313,1.34261,1.34267,954,0,0,-0.00041627280908973496,-0.0005552489398823322,0,hold,1,0,,0,,,
2022-01-27 12:00:00+00:00,1.34268,1.34301,1.34253,1.34289,1031,0,0,-0.0003718927442597497,-0.0005340415534245209,0,hold,1,0,,0,,,
2022-01-27 12:15:00+00:00,1.34292,1.34316,1.34211,1.34228,945,0,0,-0.00035774564697677036,-0.00048219910938864994,0,hold,1,0,,0,,,
2022-01-27 12:30:00+00:00,1.34228,1.34283,1.342,1.34244,824,0,0,-0.00034653188428057646,-0.00046189710376558967,0,hold,1,0,,0,,,
2022-01-27 12:45:00+00:00,1.34244,1.34265,1.34061,1.34064,822,0,0,-0.00047001181019634686,-0.00046016699760297194,1,hold,1,0,,0,,,
2022-01-27 13:00:00+00:00,1.34065,1.34075,1.33985,1.34037,840,0,0,-0.0005877847567925532,-0.0004889124466429424,1,hold,1,0,,0,,,
2022-01-27 13:15:00+00:00,1.34037,1.34047,1.33956,1.34015,745,0,0,-0.0006929868288516605,-0.0005348864673588201,0,hold,1,0,,0,,,
2022-01-27 13:30:00+00:00,1.34016,1.34037,1.33802,1.33808,1053,0,0,-0.0009280222014893535,-0.0006122179185639744,0,close long,0,-0.012229999999999963,0.00267604,-0.017606539999999962,1.33802,,
2022-01-27 13:45:00+00:00,1.33807,1.33871,1.33749,1.33865,982,0,0,-0.0010662896314019843,-0.000714515426117059,0,hold,0,0,,-0.017606539999999962,,,
2022-01-27 14:00:00+00:00,1.33866,1.33949,1.33846,1.33937,962,0,0,-0.00109655689624244,-0.0007901076045905796,0,hold,0,0,,-0.017606539999999962,,,
2022-01-27 14:15:00+00:00,1.33928,1.33983,1.33921,1.33936,901,0,0,-0.001099407277133535,-0.0008400849512611215,0,hold,0,0,,-0.017606539999999962,,,
2022-01-27 14:30:00+00:00,1.33934,1.3396,1.33902,1.3393,777,0,0,-0.0010961924794388178,-0.0008840548817979631,0,hold,0,0,,-0.017606539999999962,,,
2022-01-27 14:45:00+00:00,1.3393,1.33964,1.33901,1.33907,1165,0,0,-0.0010977721377132266,-0.0009184157933003239,0,hold,0,0,,-0.017606539999999962,,,
2022-01-27 15:00:00+00:00,1.33906,1.33947,1.33851,1.33855,1235,0,0,-0.0011225089984714387,-0.0009453925886803334,0,hold,0,0,,-0.017606539999999962,,,
2022-01-27 15:15:00+00:00,1.33855,1.33888,1.3369,1.33714,1262,0,0,-0.0012427989583514432,-0.0009948124221596118,0,hold,0,0,,-0.017606539999999962,,,
2022-01-27 15:30:00+00:00,1.33715,1.3379,1.33579,1.33643,1884,0,0,-0.0013835173591461025,-0.0010688981534536784,0,hold,0,0,,-0.017606539999999962,,,
2022-01-27 15:45:00+00:00,1.33645,1.33852,1.33641,1.338,1660,0,0,-0.0013655851384424267,-0.0011413683735086717,0,hold,0,0,,-0.017606539999999962,,,
2022-01-27 16:00:00+00:00,1.33792,1.33896,1.33792,1.33838,1403,0,0,-0.0012973486280232205,-0.001173143239787162,0,hold,0,0,,-0.017606539999999962,,,
2022-01-27 16:15:00+00:00,1.33839,1.33841,1.33752,1.33763,854,0,0,-0.0012721283127934413,-0.00117272897590087,0,hold,0,0,,-0.017606539999999962,,,
2022-01-27 16:30:00+00:00,1.33763,1.34052,1.33761,1.34026,1704,0,0,-0.0010430270626309301,-0.0011478283146306146,1,buy,1,0,0.00268052,-0.017606539999999962,1.34026,1.3670652,1.3268574
2022-01-27 16:45:00+00:00,1.34026,1.34068,1.34006,1.34016,1049,0,0,-0.0008589423583038602,-0.0010899491852621452,1,hold,1,0,,-0.017606539999999962,,,
2022-01-27 17:00:00+00:00,1.34016,1.34022,1.33909,1.33952,1570,0,0,-0.0007511650335585429,-0.0010163402755219196,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 17:15:00+00:00,1.33954,1.3397,1.33807,1.33812,1373,0,0,-0.0007716571928657601,-0.0009647168437054271,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 17:30:00+00:00,1.33814,1.33834,1.33662,1.33719,1540,0,0,-0.000855310507367868,-0.0009431674945244076,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 17:45:00+00:00,1.33718,1.33942,1.3366,1.33898,1786,0,0,-0.0007614187516684634,-0.0008985882841101154,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 18:00:00+00:00,1.33897,1.34049,1.3389,1.33987,1470,0,0,-0.0006115990509472091,-0.000838408327282724,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 18:15:00+00:00,1.33988,1.3401,1.33913,1.33968,1179,0,0,-0.0005052423969693631,-0.0007731284687955174,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 18:30:00+00:00,1.3396,1.34021,1.33929,1.34008,1112,0,0,-0.000390947586253354,-0.0007060797243956163,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 18:45:00+00:00,1.3401,1.34023,1.33836,1.3385,834,0,0,-0.00040708036287262495,-0.0006350247066664879,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 19:00:00+00:00,1.33849,1.33853,1.33746,1.33791,1016,0,0,-0.00046679299726393175,-0.0005976721110525727,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 19:15:00+00:00,1.33792,1.33873,1.3378,1.3381,839,0,0,-0.000490891253096537,-0.000570467858392388,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 19:30:00+00:00,1.33809,1.33841,1.33764,1.338,649,0,0,-0.0005238120320842921,-0.0005712251317570109,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 19:45:00+00:00,1.338,1.338,1.33684,1.33724,1068,0,0,-0.000591276766641835,-0.0005673939189408018,1,hold,1,0,,-0.017606539999999962,,,
2022-01-27 20:00:00+00:00,1.33725,1.33766,1.3369,1.33736,1069,0,0,-0.0006335261844625517,-0.0005807817847442377,1,hold,1,0,,-0.017606539999999962,,,
2022-01-27 20:15:00+00:00,1.33731,1.33762,1.33677,1.33678,896,0,0,-0.000704199731909938,-0.0006037248090889326,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 20:30:00+00:00,1.3368,1.33763,1.33671,1.33727,940,0,0,-0.0007002102486743933,-0.0006063430317755883,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 20:45:00+00:00,1.33727,1.33864,1.33706,1.33841,855,0,0,-0.0006114690593976846,-0.0006098054373434284,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 21:00:00+00:00,1.33839,1.33901,1.33834,1.33861,850,0,0,-0.0005210002452038509,-0.0005966688115848902,1,hold,1,0,,-0.017606539999999962,,,
2022-01-27 21:15:00+00:00,1.33861,1.33865,1.3381,1.3384,678,0,0,-0.00045495309963161645,-0.0005651865199407484,1,hold,1,0,,-0.017606539999999962,,,
2022-01-27 21:30:00+00:00,1.33838,1.33838,1.33758,1.33764,639,0,0,-0.0004518664677313211,-0.0005315994321573758,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 21:45:00+00:00,1.33763,1.33794,1.33731,1.33735,840,0,0,-0.0004813893883324205,-0.0005290746542674629,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 22:00:00+00:00,1.33733,1.33849,1.33732,1.33803,792,0,0,-0.00041579377082734403,-0.00047666080036313336,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 22:15:00+00:00,1.33802,1.33809,1.33747,1.33789,780,0,0,-0.00040214589481291085,-0.00047564471816999044,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 22:30:00+00:00,1.33789,1.33827,1.33776,1.33821,815,0,0,-0.0003407218355473418,-0.0004339814534516554,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 22:45:00+00:00,1.33822,1.33862,1.33794,1.33804,671,0,0,-0.000339554832066824,-0.00044895657113260435,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 23:00:00+00:00,1.33798,1.33813,1.33776,1.33809,277,0,0,-0.0003163230672678097,-0.0004332921460454702,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 23:15:00+00:00,1.33808,1.33819,1.3379,1.338,130,0,0,-0.00027990516249243313,-0.0003851865733566274,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 23:30:00+00:00,1.338,1.33824,1.33787,1.33796,233,0,0,-0.0002620498077088307,-0.00035932272420327875,0,hold,1,0,,-0.017606539999999962,,,
2022-01-27 23:45:00+00:00,1.33794,1.33825,1.33794,1.3381,254,0,0,-0.0002434097087451459,-0.0003462825891837602,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 00:00:00+00:00,1.33786,1.3379,1.33726,1.33785,75,0,66,-0.0002363154082807295,-0.0003205975168243022,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 00:15:00+00:00,1.33788,1.33795,1.33754,1.3376,92,0,59,-0.00025478469542039583,-0.0003127845910768324,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 00:30:00+00:00,1.33761,1.33796,1.33755,1.33774,81,0,38,-0.00023840017330201135,-0.00028150262572206215,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 00:45:00+00:00,1.33775,1.33797,1.33772,1.33795,85,0,37,-0.00022033989887471073,-0.0002735677354170075,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 01:00:00+00:00,1.33801,1.33881,1.33794,1.33877,222,0,0,-9.746052380599224e-05,-0.00019154954075832983,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 01:15:00+00:00,1.33877,1.33879,1.33857,1.33858,248,0,3,-4.1621407047998105e-05,-0.00015468049661336873,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 01:30:00+00:00,1.33858,1.33888,1.33858,1.33875,176,0,0,1.5989422641471407e-05,-0.00011495947779591707,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 01:45:00+00:00,1.33874,1.33886,1.33863,1.33873,151,0,0,9.907437525069618e-05,-1.840218335066964e-05,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 02:00:00+00:00,1.33874,1.33878,1.33807,1.33815,377,0,0,6.786076431142263e-05,-1.6334932707148003e-05,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 02:15:00+00:00,1.33815,1.33835,1.33798,1.33816,351,0,0,3.8407460709821706e-05,-2.4580626609476476e-05,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 02:30:00+00:00,1.33817,1.33844,1.33793,1.3384,398,0,0,4.708234898420649e-05,-1.0097611562435238e-05,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 02:45:00+00:00,1.33838,1.33945,1.33834,1.33936,425,0,0,0.00013101046024388552,1.996773651533008e-05,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 03:00:00+00:00,1.33929,1.33939,1.33884,1.33914,530,0,0,0.000181503542223016,5.857662751359609e-05,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 03:15:00+00:00,1.33914,1.33943,1.33884,1.33939,558,0,0,0.0002458034659749142,0.00010978254177610358,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 03:30:00+00:00,1.3394,1.3394,1.33889,1.33919,598,0,0,0.0002978879899881992,0.0001841532719003039,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 03:45:00+00:00,1.33917,1.33947,1.33866,1.3394,528,0,0,0.0003418929686347383,0.00023405520988286954,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 04:00:00+00:00,1.33939,1.3398,1.33915,1.33968,366,0,0,0.0003490514323789551,0.00021604747618648163,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 04:15:00+00:00,1.33968,1.33978,1.33939,1.33959,504,0,0,0.0003634718649694335,0.00023562566445705057,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 04:30:00+00:00,1.3396,1.33966,1.33932,1.33951,374,0,0,0.0003868327747271749,0.0002856034992660275,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 04:45:00+00:00,1.33951,1.34016,1.3395,1.34012,358,0,0,0.0003805662537357257,0.00023589555388609147,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 05:00:00+00:00,1.34012,1.34043,1.34,1.34031,396,0,0,0.00043545871047756535,0.000278549011327237,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 05:15:00+00:00,1.3403,1.34041,1.34008,1.34018,273,0,0,0.00047484518481755167,0.00033462000276803265,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 05:30:00+00:00,1.34019,1.34024,1.33988,1.3399,278,0,0,0.0004960691120086125,0.0004035489838132648,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 05:45:00+00:00,1.33992,1.34021,1.33992,1.33997,290,0,0,0.0005072860258368284,0.0004486503891342835,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 06:00:00+00:00,1.33997,1.34035,1.33987,1.34018,272,0,0,0.0004727271606619343,0.0004066167950533277,0,hold,1,0,,-0.017606539999999962,,,
2022-01-28 06:15:00+00:00,1.34018,1.34033,1.33989,1.34031,268,0,0,0.0004637709378074728,0.00039471183359939606,0,hold,1,0,,-0.017606539999999962,,,
