time,open,high,low,close,bid,ask,macd_line,macd_signal,signal,action,position,P/L,Total profit,Executed price,Take Profit,Stop Loss
2022-01-04 08:00:00+00:00,1.1305,1.13071,1.13041,1.13042,1.13049,1.13049,4.709632143229392e-05,3.078541860447325e-05,0,hold,1,0.00045999999999990493,-0.005270000000000236,,,
2022-01-04 08:05:00+00:00,1.13042,1.13047,1.13017,1.13017,1.13043,1.13043,3.0631101169742436e-05,3.1598898430910185e-05,-1,close long,0,0.00019999999999995594,-0.00507000000000028,1.13043,,
2022-01-04 08:10:00+00:00,1.13016,1.13016,1.13002,1.13003,1.13012,1.13013,6.733427450722473e-06,2.8005260690169545e-05,-1,short,-1,0,-0.00507000000000028,1.13012,1.1291200000000001,1.13112
2022-01-04 08:15:00+00:00,1.13002,1.13014,1.13002,1.13006,1.13002,1.13002,-1.0353675558238962e-05,2.062736898453084e-05,0,close short,0,-0.00010000000000001102,-0.005170000000000291,,,
2022-01-04 08:20:00+00:00,1.13004,1.13004,1.12967,1.12971,1.13004,1.13004,-5.0034634105466935e-05,8.602632738939169e-06,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 08:25:00+00:00,1.12971,1.12974,1.1294,1.12947,1.12973,1.12973,-0.00010428744824375613,-1.7854627676015864e-05,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 08:30:00+00:00,1.12948,1.1296,1.12942,1.12953,1.12948,1.12948,-0.00013898843563930896,-4.3051358600680365e-05,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 08:35:00+00:00,1.12953,1.12981,1.12939,1.12979,1.12953,1.12953,-0.00014672278456528964,-6.804851838905089e-05,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 08:40:00+00:00,1.12979,1.1298,1.12952,1.12953,1.12977,1.12977,-0.00016987555273662025,-8.963704106848318e-05,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 08:45:00+00:00,1.12954,1.12962,1.12934,1.12962,1.12954,1.12954,-0.0001786412218691691,-0.00010816641363092238,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 08:50:00+00:00,1.12963,1.12964,1.12931,1.12931,1.12962,1.12962,-0.00020471581047698528,-0.0001238118003118974,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 08:55:00+00:00,1.12932,1.1294,1.12921,1.1293,1.12932,1.12932,-0.00022568287119506536,-0.00014366305191276793,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 09:00:00+00:00,1.12933,1.12944,1.12916,1.12924,1.12933,1.12934,-0.0002328730871841156,-0.00014686660143917188,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 09:05:00+00:00,1.12925,1.12939,1.12909,1.12912,1.12925,1.12925,-0.0002562494285236472,-0.0001697201804810482,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 09:10:00+00:00,1.12912,1.12926,1.1286,1.12868,1.12913,1.12913,-0.00030350055330874426,-0.00019322913682682895,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 09:15:00+00:00,1.12867,1.12895,1.12858,1.12878,1.12867,1.12867,-0.00033016921745621097,-0.00021925369498178795,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 09:20:00+00:00,1.12876,1.12897,1.1286,1.1286,1.12876,1.12876,-0.0003593881488703765,-0.00024334504652861197,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 09:25:00+00:00,1.1286,1.12873,1.12848,1.1286,1.1286,1.12861,-0.0003753760720472954,-0.0002629375551726905,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 09:30:00+00:00,1.1286,1.12893,1.12839,1.1284,1.12859,1.12859,-0.0004094841299544516,-0.0002987796404146911,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 09:35:00+00:00,1.1284,1.12876,1.12838,1.12876,1.12842,1.12842,-0.000403216504769599,-0.0003257184450876926,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 09:40:00+00:00,1.12876,1.12885,1.12855,1.12869,1.12875,1.12875,-0.00039329803422782916,-0.00033691424201848843,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 09:45:00+00:00,1.12867,1.12876,1.12833,1.12865,1.12867,1.12867,-0.00038647261822322143,-0.0003476380434834661,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 09:50:00+00:00,1.12865,1.1293,1.12865,1.12896,1.12866,1.12866,-0.00034723970254213476,-0.0003423705159412676,0,hold,0,0,-0.005170000000000291,,,
2022-01-04 09:55:00+00:00,1.12896,1.12917,1.12876,1.12916,1.12892,1.12892,-0.0002995220845154467,-0.0003329779989237118,1,buy,1,0,-0.005170000000000291,1.12892,0.001,1.12792
2022-01-04 10:00:00+00:00,1.12917,1.12932,1.12875,1.12928,1.12917,1.12917,-0.0002477874696953375,-0.0003135864614415317,1,hold,1,0.0002500000000000835,-0.005170000000000291,,,
2022-01-04 10:05:00+00:00,1.12928,1.12941,1.12893,1.12931,1.12931,1.12931,-0.0002046960211665727,-0.00029319669684182693,0,hold,1,0.0003900000000001125,-0.005170000000000291,,,
2022-01-04 10:10:00+00:00,1.12934,1.13001,1.12928,1.12999,1.12934,1.12934,-0.00011747228446901126,-0.00026312614818900705,0,hold,1,0.00042000000000008697,-0.005170000000000291,,,
2022-01-04 10:15:00+00:00,1.12999,1.13004,1.12948,1.12964,1.12998,1.12998,-7.35949181269735e-05,-0.00022686062882992724,0,close long,0,0.0008600000000000609,-0.0043100000000002294,,,
2022-01-04 10:20:00+00:00,1.12962,1.12988,1.12928,1.12979,1.12962,1.12962,-2.3235651919417677e-05,-0.00018368306236818554,0,hold,0,0,-0.0043100000000002294,,,
2022-01-04 10:25:00+00:00,1.12982,1.13003,1.12964,1.12966,1.12982,1.12982,5.386036034060737e-06,-0.00014476238636498007,0,hold,0,0,-0.0043100000000002294,,,
2022-01-04 10:30:00+00:00,1.12966,1.12976,1.12911,1.12948,1.12968,1.12968,1.0812106855606629e-05,-0.0001158751549487342,0,hold,0,0,-0.0043100000000002294,,,
2022-01-04 10:35:00+00:00,1.12949,1.12974,1.12935,1.12948,1.12949,1.12949,1.4046504900999679e-05,-9.27875563261695e-05,0,hold,0,0,-0.0043100000000002294,,,
2022-01-04 10:40:00+00:00,1.12948,1.12969,1.12927,1.12954,1.12954,1.12954,1.5154851281451442e-05,-8.121764186014849e-05,0,hold,0,0,-0.0043100000000002294,,,
2022-01-04 10:45:00+00:00,1.12954,1.12978,1.12932,1.12955,1.12953,1.12953,2.805967636798634e-05,-5.363464416001013e-05,0,hold,0,0,-0.0043100000000002294,,,
2022-01-04 10:50:00+00:00,1.12955,1.1296,1.12938,1.12954,1.12956,1.12956,3.418607474614532e-05,-3.4872245158306085e-05,0,hold,0,0,-0.0043100000000002294,,,
2022-01-04 10:55:00+00:00,1.12954,1.12969,1.1289,1.12897,1.12954,1.12954,-4.812882240301519e-06,-2.528166121790477e-05,0,hold,0,0,-0.0043100000000002294,,,
2022-01-04 11:00:00+00:00,1.12896,1.12918,1.12832,1.12856,1.12896,1.12896,-7.03036552605063e-05,-3.410013542011066e-05,0,hold,0,0,-0.0043100000000002294,,,
2022-01-04 11:05:00+00:00,1.12854,1.12942,1.12849,1.12907,1.12854,1.12854,-8.030737547293221e-05,-4.342717417661222e-05,1,buy,1,0,-0.0043100000000002294,1.12854,0.001,1.1275400000000002
2022-01-04 11:10:00+00:00,1.12909,1.12972,1.12909,1.12972,1.12909,1.12909,-4.107108940654136e-05,-5.0201531806584144e-05,1,hold,1,0.0005499999999998284,-0.0043100000000002294,,,
2022-01-04 11:15:00+00:00,1.12972,1.12995,1.1297,1.12983,1.12973,1.12973,-2.8153229614247266e-07,-4.527995835022344e-05,1,close long,0,0.0009899999999998022,-0.003320000000000427,,,
2022-01-04 11:20:00+00:00,1.12982,1.13047,1.12978,1.13045,1.12982,1.12982,8.621115490803355e-05,-1.6999363517357378e-05,0,hold,0,0,-0.003320000000000427,,,
2022-01-04 11:25:00+00:00,1.13045,1.13069,1.13029,1.13056,1.13046,1.13046,0.00016202956428634785,2.0827684418423095e-05,0,hold,0,0,-0.003320000000000427,,,
2022-01-04 11:30:00+00:00,1.13056,1.13081,1.13054,1.13068,1.13058,1.13058,0.00022667751766558553,6.059175482300536e-05,0,hold,0,0,-0.003320000000000427,,,
2022-01-04 11:35:00+00:00,1.13068,1.13075,1.13035,1.13039,1.13067,1.13067,0.00025250163813095305,9.902500670658503e-05,0,hold,0,0,-0.003320000000000427,,,
2022-01-04 11:40:00+00:00,1.13038,1.13054,1.13016,1.13016,1.13038,1.13038,0.00025446108711424387,0.00013380896200379633,0,hold,0,0,-0.003320000000000427,,,
2022-01-04 11:45:00+00:00,1.13015,1.13031,1.12997,1.13031,1.13015,1.13015,0.0002627779088635318,0.00015989546004628672,0,hold,0,0,-0.003320000000000427,,,
2022-01-04 11:50:00+00:00,1.13033,1.13037,1.12967,1.13002,1.13033,1.13033,0.00024277633196723158,0.0001763449998551747,0,hold,0,0,-0.003320000000000427,,,
2022-01-04 11:55:00+00:00,1.13002,1.13044,1.12981,1.13021,1.13001,1.13001,0.00024072809511976878,0.00019071003173076366,0,hold,0,0,-0.003320000000000427,,,
2022-01-04 12:00:00+00:00,1.13021,1.13041,1.12985,1.13025,1.1302,1.1302,0.00023319753466188864,0.0001926024481289105,0,hold,0,0,-0.003320000000000427,,,
2022-01-04 12:05:00+00:00,1.13025,1.13051,1.13021,1.13044,1.13023,1.13023,0.0002461174476371397,0.00020557343331709804,0,hold,0,0,-0.003320000000000427,,,
2022-01-04 12:10:00+00:00,1.13044,1.13056,1.13007,1.13023,1.13044,1.13046,0.00024052854059819495,0.00021945015071406362,0,hold,0,0,-0.003320000000000427,,,
2022-01-04 12:15:00+00:00,1.13023,1.13035,1.13008,1.13011,1.13023,1.13024,0.0002223323313268466,0.00022385403506972084,-1,short,-1,0,-0.003320000000000427,1.13023,1.1292300000000002,1.13123
2022-01-04 12:20:00+00:00,1.1301,1.13042,1.13001,1.13041,1.1301,1.13011,0.0002263462157492402,0.00022374395023639745,0,close short,0,-7.999999999988e-05,-0.0034000000000003073,,,
2022-01-04 12:25:00+00:00,1.13042,1.13047,1.13018,1.13024,1.13042,1.13042,0.00022126489638152336,0.00023249511306572685,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 12:30:00+00:00,1.13026,1.13046,1.13003,1.13039,1.13026,1.13026,0.00022555063255058627,0.00023739084454636034,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 12:35:00+00:00,1.13038,1.13038,1.12983,1.12998,1.13038,1.13038,0.0001880888857412888,0.0002259613392866798,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 12:40:00+00:00,1.13,1.13043,1.13,1.13038,1.13,1.13,0.00018409102551775192,0.00021080675196764854,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 12:45:00+00:00,1.13037,1.13049,1.1302,1.1302,1.13037,1.13037,0.00017461805707896794,0.00021038295635020994,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 12:50:00+00:00,1.1302,1.13022,1.12978,1.12978,1.13021,1.13021,0.00012517038679682457,0.00019098883142763828,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 12:55:00+00:00,1.12978,1.12979,1.12946,1.12947,1.12979,1.12979,6.841408958480066e-05,0.00017440330465798472,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 13:00:00+00:00,1.12947,1.12962,1.12921,1.12922,1.12946,1.12946,-2.0899587735989655e-06,0.00013909577235594192,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 13:05:00+00:00,1.12922,1.12953,1.1291,1.12912,1.12921,1.12921,-6.419466330531698e-05,9.994711311309629e-05,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 13:10:00+00:00,1.12912,1.12924,1.12888,1.12894,1.12908,1.12908,-0.00012501871483783233,5.8238548515377975e-05,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 13:15:00+00:00,1.12894,1.12895,1.12852,1.12853,1.12894,1.12895,-0.00019681584667718965,1.8871516512218104e-05,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 13:20:00+00:00,1.12852,1.12864,1.12823,1.12834,1.12852,1.12852,-0.0002759314951668035,-4.242057492611686e-05,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 13:25:00+00:00,1.12834,1.12856,1.12793,1.12817,1.12838,1.12838,-0.0003427557657695868,-9.753544371014991e-05,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 13:30:00+00:00,1.12817,1.12828,1.1277,1.12801,1.12816,1.12816,-0.0004071765417863471,-0.00015925084789780985,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 13:35:00+00:00,1.128,1.12855,1.128,1.1283,1.128,1.12801,-0.0004256574740144625,-0.0002072408407522611,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 13:40:00+00:00,1.12828,1.12854,1.12818,1.1283,1.12828,1.12828,-0.0004464413578066928,-0.00026453122423314635,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 13:45:00+00:00,1.12832,1.12853,1.12815,1.12848,1.12832,1.12832,-0.00043538623115368935,-0.00029686543512870265,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 13:50:00+00:00,1.12849,1.12853,1.12822,1.1283,1.12849,1.12849,-0.00043652628837675955,-0.0003238507715467346,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 13:55:00+00:00,1.12831,1.1284,1.12762,1.12762,1.12831,1.12831,-0.0004939392569287548,-0.0003660059816238637,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 14:00:00+00:00,1.12762,1.1281,1.12751,1.12762,1.12763,1.12763,-0.0005319840331849957,-0.00040444886445028947,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 14:05:00+00:00,1.12762,1.128,1.12752,1.12791,1.1276,1.1276,-0.0005315605022839787,-0.0004329718815799957,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 14:10:00+00:00,1.12792,1.12812,1.12784,1.12805,1.12792,1.12792,-0.0005124967500831357,-0.00044970397821786145,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 14:15:00+00:00,1.12806,1.12834,1.12797,1.12829,1.12806,1.12806,-0.0004863784814943539,-0.00047489078056114453,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 14:20:00+00:00,1.12827,1.12835,1.12736,1.12751,1.12827,1.12827,-0.0005030955167975026,-0.00047134417636767476,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 14:25:00+00:00,1.12751,1.12784,1.12723,1.12767,1.12751,1.12751,-0.0005070968754394833,-0.0004824518224904243,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 14:30:00+00:00,1.12766,1.128,1.12766,1.12792,1.12766,1.12766,-0.00047909541841373304,-0.0004783692286743638,0,hold,0,0,-0.0034000000000003073,,,
2022-01-04 14:35:00+00:00,1.12792,1.12813,1.12767,1.12779,1.12794,1.12794,-0.00046058912062507673,-0.0004702323280491842,1,buy,1,0,-0.0034000000000003073,1.12794,0.001,1.12694
2022-01-04 14:40:00+00:00,1.12778,1.12788,1.1275,1.12758,1.12778,1.12778,-0.00046080123645020343,-0.00046833398806640325,1,hold,1,-0.00015999999999993797,-0.0034000000000003073,,,
2022-01-04 14:45:00+00:00,1.12758,1.12781,1.12742,1.12764,1.12752,1.12752,-0.0004521949313609497,-0.00046672627935007334,0,hold,1,-0.0004199999999998649,-0.0034000000000003073,,,
2022-01-04 14:50:00+00:00,1.12764,1.12764,1.12748,1.12748,1.12763,1.12763,-0.00045220390391587095,-0.0004642551849090857,0,hold,1,-0.00031000000000003247,-0.0034000000000003073,,,
2022-01-04 14:55:00+00:00,1.12746,1.1276,1.12728,1.1273,1.12746,1.12746,-0.0004610275050567214,-0.00046358048217978514,0,hold,1,-0.00048000000000003595,-0.0034000000000003073,,,
2022-01-04 15:00:00+00:00,1.12732,1.12781,1.12731,1.12768,1.12732,1.12732,-0.00042053282715559526,-0.0004403323967916047,0,hold,1,-0.0006199999999998429,-0.0034000000000003073,,,
2022-01-04 15:05:00+00:00,1.12768,1.12799,1.12765,1.12793,1.12767,1.12767,-0.00036558473259407087,-0.0004149161134645639,1,hold,1,-0.00026999999999999247,-0.0034000000000003073,,,
2022-01-04 15:10:00+00:00,1.12792,1.12807,1.12777,1.12785,1.12792,1.12792,-0.00034281070513708656,-0.0004140853110695284,0,hold,1,-1.999999999990898e-05,-0.0034000000000003073,,,
2022-01-04 15:15:00+00:00,1.12785,1.12799,1.12762,1.12788,1.12786,1.12786,-0.0003232839248752395,-0.00041322411448623485,0,hold,1,-7.999999999985796e-05,-0.0034000000000003073,,,
2022-01-04 15:20:00+00:00,1.12787,1.12842,1.12768,1.12841,1.12787,1.12787,-0.00025275643333899644,-0.00038427820919859415,0,hold,1,-7.00000000000145e-05,-0.0034000000000003073,,,
2022-01-04 15:25:00+00:00,1.12841,1.12899,1.1284,1.1289,1.12841,1.12842,-0.00016664360709395254,-0.0003572026353765289,0,hold,1,0.00046999999999997044,-0.0034000000000003073,,,
2022-01-04 15:30:00+00:00,1.1289,1.1289,1.12798,1.12826,1.12889,1.12889,-0.00013960065154128287,-0.00031676195581450354,0,hold,1,0.0009500000000000064,-0.0034000000000003073,,,
2022-01-04 15:35:00+00:00,1.12826,1.12829,1.12801,1.12822,1.12825,1.12825,-0.00012058289783034581,-0.0002807084851001518,0,hold,1,0.00031000000000003247,-0.0034000000000003073,,,
2022-01-04 15:40:00+00:00,1.1282,1.12825,1.12794,1.12816,1.1282,1.1282,-0.00010084159322176767,-0.00023716316284553817,0,hold,1,0.000260000000000149,-0.0034000000000003073,,,
2022-01-04 15:45:00+00:00,1.12816,1.12821,1.12776,1.12791,1.12817,1.12817,-0.00010448752497183023,-0.00020455165736259453,0,hold,1,0.00022999999999995246,-0.0034000000000003073,,,
2022-01-04 15:50:00+00:00,1.12791,1.12792,1.12763,1.12768,1.12787,1.12788,-0.00013176291344496605,-0.000193901398019008,0,hold,1,-7.00000000000145e-05,-0.0034000000000003073,,,
2022-01-04 15:55:00+00:00,1.12768,1.12822,1.12764,1.12801,1.12766,1.12766,-0.00011651796363176814,-0.00017101351741256808,0,hold,1,-0.00027999999999983594,-0.0034000000000003073,,,
2022-01-04 16:00:00+00:00,1.12804,1.12813,1.12775,1.12794,1.12804,1.12804,-0.00011800495561042901,-0.00016549380586840804,0,hold,1,9.999999999998899e-05,-0.0034000000000003073,,,
2022-01-04 16:05:00+00:00,1.12794,1.12852,1.12794,1.12837,1.12795,1.12795,-8.098029496239612e-05,-0.00014960997630288563,0,hold,1,1.0000000000065512e-05,-0.0034000000000003073,,,
2022-01-04 16:10:00+00:00,1.12837,1.12873,1.12821,1.12863,1.12834,1.12834,-3.360210643266193e-05,-0.0001312849986707977,0,hold,1,0.00039999999999995595,-0.0034000000000003073,,,
2022-01-04 16:15:00+00:00,1.12862,1.12862,1.12824,1.12844,1.12862,1.12862,-3.4419378798222766e-06,-0.00010005541872995069,0,hold,1,0.0006800000000000139,-0.0034000000000003073,,,
2022-01-04 16:20:00+00:00,1.12846,1.12882,1.1283,1.12869,1.12846,1.12846,3.895754811589214e-05,-6.919956152217408e-05,0,hold,1,0.000520000000000076,-0.0034000000000003073,,,
2022-01-04 16:25:00+00:00,1.12868,1.12872,1.12814,1.12814,1.12868,1.12868,1.9393543555734638e-05,-5.9319216565251184e-05,0,hold,1,0.0007399999999999629,-0.0034000000000003073,,,
2022-01-04 16:30:00+00:00,1.12814,1.12849,1.12787,1.12822,1.12816,1.12816,1.9157730568597486e-05,-3.907166405361762e-05,0,hold,1,0.000220000000000109,-0.0034000000000003073,,,
2022-01-04 16:35:00+00:00,1.12822,1.12852,1.12819,1.1282,1.12823,1.12823,1.0966526275968391e-05,-3.292059351659842e-05,0,hold,1,0.0002900000000001235,-0.0034000000000003073,,,
2022-01-04 16:40:00+00:00,1.1282,1.12837,1.1279,1.12832,1.12821,1.12821,2.531504562131026e-05,-1.0545043748194994e-05,0,hold,1,0.00026999999999999247,-0.0034000000000003073,,,
2022-01-04 16:45:00+00:00,1.12834,1.12871,1.12832,1.1287,1.12834,1.12834,5.084014919454205e-05,-8.68522651731055e-06,0,hold,1,0.00039999999999995595,-0.0034000000000003073,,,
2022-01-04 16:50:00+00:00,1.12869,1.12873,1.12846,1.12868,1.12869,1.12869,7.958811587993608e-05,1.3686392604941283e-05,0,hold,1,0.0007500000000000284,-0.0034000000000003073,,,
2022-01-04 16:55:00+00:00,1.12872,1.12872,1.12823,1.1285,1.12872,1.12872,9.24932936539058e-05,4.039629908766262e-05,0,hold,1,0.0007800000000000029,-0.0034000000000003073,,,
2022-01-04 17:00:00+00:00,1.12851,1.12929,1.12834,1.12906,1.12851,1.12852,0.00014527344090309313,6.957389314393139e-05,0,hold,1,0.0005699999999999594,-0.0034000000000003073,,,
2022-01-04 17:05:00+00:00,1.12905,1.12922,1.12838,1.12894,1.12905,1.12905,0.00017514353742198452,9.738339654810173e-05,0,close long,0,0.0009100000000001664,-0.002490000000000141,,,
2022-01-04 17:10:00+00:00,1.12894,1.12947,1.1289,1.12944,1.12892,1.12892,0.00023408899762622504,0.0001274467853911322,0,hold,0,0,-0.002490000000000141,,,
2022-01-04 17:15:00+00:00,1.12943,1.1299,1.12943,1.12988,1.12943,1.12943,0.0003147164826373672,0.00016970763414517822,0,hold,0,0,-0.002490000000000141,,,
2022-01-04 17:20:00+00:00,1.12988,1.13065,1.12988,1.13056,1.1299,1.1299,0.00043398161503072075,0.00023352236132741103,0,hold,0,0,-0.002490000000000141,,,
2022-01-04 17:25:00+00:00,1.13054,1.13165,1.1305,1.13118,1.13054,1.13054,0.0005686349020366244,0.000305843039344951,0,hold,0,0,-0.002490000000000141,,,
2022-01-04 17:30:00+00:00,1.13115,1.13196,1.13112,1.13146,1.13115,1.13115,0.0006901867125097549,0.00038721651939382945,0,hold,0,0,-0.002490000000000141,,,
2022-01-04 17:35:00+00:00,1.13145,1.13197,1.1314,1.13185,1.13145,1.13145,0.000809009156543361,0.00047578607054679244,0,hold,0,0,-0.002490000000000141,,,
2022-01-04 17:40:00+00:00,1.13184,1.13225,1.13156,1.13223,1.13184,1.13184,0.000914231151095013,0.0005558924446148496,0,hold,0,0,-0.002490000000000141,,,
2022-01-04 17:45:00+00:00,1.13224,1.13224,1.13134,1.13185,1.13224,1.13224,0.0009611066528349976,0.0006368624405445333,0,hold,0,0,-0.002490000000000141,,,
2022-01-04 17:50:00+00:00,1.13185,1.13221,1.13152,1.13153,1.13184,1.13184,0.0009575572407112265,0.0006961689650012155,0,hold,0,0,-0.002490000000000141,,,
2022-01-04 17:55:00+00:00,1.13153,1.13158,1.13089,1.1309,1.13149,1.13149,0.0009006110975624537,0.0007417665952259427,0,hold,0,0,-0.002490000000000141,,,
2022-01-04 18:00:00+00:00,1.13092,1.13156,1.13057,1.13092,1.13092,1.13092,0.0008584572665097934,0.0007828554062561296,0,hold,0,0,-0.002490000000000141,,,
2022-01-04 18:05:00+00:00,1.13092,1.13101,1.13001,1.13018,1.13094,1.13094,0.000744496966275765,0.0007752755929941616,-1,short,-1,0,-0.002490000000000141,1.13094,1.1299400000000002,1.13194
2022-01-04 18:10:00+00:00,1.13016,1.13057,1.12992,1.13038,1.13016,1.13016,0.0006565671643783411,0.0007441002288409651,-1,close short,0,0.0005800000000000029,-0.0019100000000001381,,,
2022-01-04 18:15:00+00:00,1.13038,1.13073,1.13038,1.13051,1.13039,1.13039,0.0005927810476167306,0.000710236972537117,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 18:20:00+00:00,1.13053,1.13054,1.12992,1.12994,1.13053,1.13053,0.0004880154161608363,0.0006596409791265247,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 18:25:00+00:00,1.12995,1.13018,1.12894,1.12921,1.12995,1.12995,0.0003628631592438314,0.0006206021948097376,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 18:30:00+00:00,1.12921,1.12952,1.12911,1.12924,1.12921,1.12921,0.00024579195002716325,0.000541400425431009,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 18:35:00+00:00,1.12924,1.12924,1.12856,1.12886,1.12919,1.12919,0.00011853532607419837,0.00045023944857195596,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 18:40:00+00:00,1.12885,1.12914,1.12878,1.12911,1.12885,1.12885,4.462183034470435e-05,0.0003725093199870305,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 18:45:00+00:00,1.12911,1.12945,1.12901,1.1293,1.1291,1.1291,3.471572581847937e-06,0.00030429309703185295,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 18:50:00+00:00,1.1293,1.12933,1.12909,1.12914,1.12931,1.12931,-4.657965738052994e-05,0.0002326120798925922,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 18:55:00+00:00,1.12914,1.12949,1.12894,1.12946,1.12917,1.12918,-5.529265618520185e-05,0.00017920071160925998,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 19:00:00+00:00,1.12946,1.12961,1.12934,1.12936,1.12944,1.12944,-6.852242650623452e-05,0.00013450725564021897,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 19:05:00+00:00,1.12937,1.12953,1.12899,1.12903,1.12937,1.12937,-0.00011565210801434134,7.460660972841816e-05,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 19:10:00+00:00,1.12903,1.12925,1.12898,1.12913,1.12901,1.12901,-0.00014178061595182534,2.499477619520076e-05,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 19:15:00+00:00,1.12913,1.12942,1.12912,1.12922,1.12912,1.12913,-0.00014731392459998993,-7.091580875628617e-06,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 19:20:00+00:00,1.1292,1.12954,1.12909,1.12934,1.1292,1.1292,-0.0001424560809037967,-3.453727153027472e-05,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 19:25:00+00:00,1.12934,1.12948,1.12922,1.12924,1.12933,1.12933,-0.00015564447185067998,-7.212017644560351e-05,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 19:30:00+00:00,1.12924,1.12929,1.12893,1.12918,1.12927,1.12927,-0.00016987568105908402,-0.0001040177560724869,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 19:35:00+00:00,1.1292,1.12934,1.12886,1.12888,1.1292,1.1292,-0.0001807933614441648,-0.00010217965791319246,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 19:40:00+00:00,1.12889,1.12902,1.12886,1.12899,1.12889,1.12889,-0.00018907498563702774,-0.00011808289109695204,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 19:45:00+00:00,1.12899,1.12939,1.12896,1.12934,1.129,1.129,-0.00016493629060221338,-0.00012570202316132122,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 19:50:00+00:00,1.12934,1.12948,1.12928,1.12946,1.1293,1.1293,-0.00013036993926651697,-0.00012009650135843473,0,hold,0,0,-0.0019100000000001381,,,
2022-01-04 19:55:00+00:00,1.12944,1.12949,1.12937,1.12938,1.12944,1.12944,-0.00010779013718775765,-0.00011185813625674617,1,buy,1,0,-0.0019100000000001381,1.12944,0.001,1.12844
2022-01-04 20:00:00+00:00,1.12938,1.12943,1.12901,1.12911,1.12939,1.12939,-0.00012146692956682692,-0.00012262878803231307,1,hold,1,-5.0000000000105516e-05,-0.0019100000000001381,,,
2022-01-04 20:05:00+00:00,1.12911,1.12918,1.12902,1.12918,1.1291,1.1291,-0.00011785659231278167,-0.00012027130925396217,0,hold,1,-0.00034000000000000696,-0.0019100000000001381,,,
2022-01-04 20:10:00+00:00,1.12918,1.12923,1.12904,1.1292,1.12919,1.12919,-0.0001224037882809892,-0.00013224391541309704,0,hold,1,-0.0002500000000000835,-0.0019100000000001381,,,
